doi,author1,author2
http://dx.doi.org/10.1007/978-3-030-59475-6,https://dblp.org/pid/25/3172,https://dblp.org/pid/17/6704
https://doi.org/10.1007/978-3-030-59475-6,https://dblp.org/pid/25/3172,https://dblp.org/pid/17/6704
http://dx.doi.org/10.1007/978-3-030-59475-6,https://dblp.org/pid/65/3475,https://dblp.org/pid/17/6704
https://doi.org/10.1007/978-3-030-59475-6,https://dblp.org/pid/65/3475,https://dblp.org/pid/17/6704
http://dx.doi.org/10.1007/978-3-030-59475-6,https://dblp.org/pid/65/3475,https://dblp.org/pid/25/3172
https://doi.org/10.1007/978-3-030-59475-6,https://dblp.org/pid/65/3475,https://dblp.org/pid/25/3172
http://dx.doi.org/10.1142/12239,https://dblp.org/pid/288/7652,https://dblp.org/pid/288/7624
https://doi.org/10.1142/12239,https://dblp.org/pid/288/7652,https://dblp.org/pid/288/7624
http://dx.doi.org/10.1142/12239,https://dblp.org/pid/78/10266,https://dblp.org/pid/288/7624
https://doi.org/10.1142/12239,https://dblp.org/pid/78/10266,https://dblp.org/pid/288/7624
http://dx.doi.org/10.1142/12239,https://dblp.org/pid/78/10266,https://dblp.org/pid/288/7652
https://doi.org/10.1142/12239,https://dblp.org/pid/78/10266,https://dblp.org/pid/288/7652
http://dx.doi.org/10.1142/11921,https://dblp.org/pid/84/2694-2,https://dblp.org/pid/11/3350
https://doi.org/10.1142/11921,https://dblp.org/pid/84/2694-2,https://dblp.org/pid/11/3350
http://dx.doi.org/10.1142/11921,https://dblp.org/pid/88/6980,https://dblp.org/pid/11/3350
https://doi.org/10.1142/11921,https://dblp.org/pid/88/6980,https://dblp.org/pid/11/3350
http://dx.doi.org/10.1142/11921,https://dblp.org/pid/98/5403,https://dblp.org/pid/11/3350
https://doi.org/10.1142/11921,https://dblp.org/pid/98/5403,https://dblp.org/pid/11/3350
http://dx.doi.org/10.1142/11921,https://dblp.org/pid/88/6980,https://dblp.org/pid/84/2694-2
https://doi.org/10.1142/11921,https://dblp.org/pid/88/6980,https://dblp.org/pid/84/2694-2
http://dx.doi.org/10.1142/11921,https://dblp.org/pid/98/5403,https://dblp.org/pid/84/2694-2
https://doi.org/10.1142/11921,https://dblp.org/pid/98/5403,https://dblp.org/pid/84/2694-2
http://dx.doi.org/10.1142/11921,https://dblp.org/pid/98/5403,https://dblp.org/pid/88/6980
https://doi.org/10.1142/11921,https://dblp.org/pid/98/5403,https://dblp.org/pid/88/6980
http://dx.doi.org/10.1142/12360,https://dblp.org/pid/73/4684,https://dblp.org/pid/00/6243
https://doi.org/10.1142/12360,https://dblp.org/pid/73/4684,https://dblp.org/pid/00/6243
http://dx.doi.org/10.1142/12360,https://dblp.org/pid/84/2603,https://dblp.org/pid/00/6243
https://doi.org/10.1142/12360,https://dblp.org/pid/84/2603,https://dblp.org/pid/00/6243
http://dx.doi.org/10.1142/12360,https://dblp.org/pid/84/2603,https://dblp.org/pid/73/4684
https://doi.org/10.1142/12360,https://dblp.org/pid/84/2603,https://dblp.org/pid/73/4684
http://dx.doi.org/10.1142/12216,https://dblp.org/pid/70/1794,https://dblp.org/pid/288/8002
https://doi.org/10.1142/12216,https://dblp.org/pid/70/1794,https://dblp.org/pid/288/8002
http://dx.doi.org/10.1142/7264,https://dblp.org/pid/20/3790,https://dblp.org/pid/12/417
https://doi.org/10.1142/7264,https://dblp.org/pid/20/3790,https://dblp.org/pid/12/417
http://dx.doi.org/10.1142/7264,https://dblp.org/pid/89/91,https://dblp.org/pid/12/417
https://doi.org/10.1142/7264,https://dblp.org/pid/89/91,https://dblp.org/pid/12/417
http://dx.doi.org/10.1142/7264,https://dblp.org/pid/89/91,https://dblp.org/pid/20/3790
https://doi.org/10.1142/7264,https://dblp.org/pid/89/91,https://dblp.org/pid/20/3790
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/269/7771,https://dblp.org/pid/139/7653
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/269/7771,https://dblp.org/pid/139/7653
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/269/7858,https://dblp.org/pid/139/7653
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/269/7858,https://dblp.org/pid/139/7653
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/276/9684,https://dblp.org/pid/139/7653
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/276/9684,https://dblp.org/pid/139/7653
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/66/2132,https://dblp.org/pid/139/7653
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/66/2132,https://dblp.org/pid/139/7653
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/269/7858,https://dblp.org/pid/269/7771
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/269/7858,https://dblp.org/pid/269/7771
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/276/9684,https://dblp.org/pid/269/7771
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/276/9684,https://dblp.org/pid/269/7771
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/66/2132,https://dblp.org/pid/269/7771
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/66/2132,https://dblp.org/pid/269/7771
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/276/9684,https://dblp.org/pid/269/7858
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/276/9684,https://dblp.org/pid/269/7858
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/66/2132,https://dblp.org/pid/269/7858
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/66/2132,https://dblp.org/pid/269/7858
http://dx.doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/66/2132,https://dblp.org/pid/276/9684
https://doi.org/10.1007/978-3-030-61105-7_31,https://dblp.org/pid/66/2132,https://dblp.org/pid/276/9684
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/19/432,https://dblp.org/pid/00/5929
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/19/432,https://dblp.org/pid/00/5929
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/246/6549,https://dblp.org/pid/00/5929
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/246/6549,https://dblp.org/pid/00/5929
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/35/1895,https://dblp.org/pid/00/5929
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/35/1895,https://dblp.org/pid/00/5929
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/41/1105,https://dblp.org/pid/00/5929
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/41/1105,https://dblp.org/pid/00/5929
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/246/6549,https://dblp.org/pid/19/432
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/246/6549,https://dblp.org/pid/19/432
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/35/1895,https://dblp.org/pid/19/432
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/35/1895,https://dblp.org/pid/19/432
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/41/1105,https://dblp.org/pid/19/432
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/41/1105,https://dblp.org/pid/19/432
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/35/1895,https://dblp.org/pid/246/6549
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/35/1895,https://dblp.org/pid/246/6549
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/41/1105,https://dblp.org/pid/246/6549
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/41/1105,https://dblp.org/pid/246/6549
http://dx.doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/41/1105,https://dblp.org/pid/35/1895
https://doi.org/10.1109/icis51600.2021.9516870,https://dblp.org/pid/41/1105,https://dblp.org/pid/35/1895
http://dx.doi.org/10.1109/acit53391.2021.9677193,https://dblp.org/pid/312/1785,https://dblp.org/pid/312/1673
https://doi.org/10.1109/acit53391.2021.9677193,https://dblp.org/pid/312/1785,https://dblp.org/pid/312/1673
http://dx.doi.org/10.1109/acit53391.2021.9677393,https://dblp.org/pid/312/2096,https://dblp.org/pid/312/1409
https://doi.org/10.1109/acit53391.2021.9677393,https://dblp.org/pid/312/2096,https://dblp.org/pid/312/1409
http://dx.doi.org/10.1109/acit53391.2021.9677393,https://dblp.org/pid/47/5437,https://dblp.org/pid/312/1409
https://doi.org/10.1109/acit53391.2021.9677393,https://dblp.org/pid/47/5437,https://dblp.org/pid/312/1409
http://dx.doi.org/10.1109/acit53391.2021.9677393,https://dblp.org/pid/47/5437,https://dblp.org/pid/312/2096
https://doi.org/10.1109/acit53391.2021.9677393,https://dblp.org/pid/47/5437,https://dblp.org/pid/312/2096
http://dx.doi.org/10.1109/acit52158.2021.9548635,https://dblp.org/pid/306/5163,https://dblp.org/pid/160/9831
https://doi.org/10.1109/acit52158.2021.9548635,https://dblp.org/pid/306/5163,https://dblp.org/pid/160/9831
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/1800,https://dblp.org/pid/263/3859
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/1800,https://dblp.org/pid/263/3859
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5120,https://dblp.org/pid/263/3859
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5120,https://dblp.org/pid/263/3859
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5318,https://dblp.org/pid/263/3859
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5318,https://dblp.org/pid/263/3859
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5493,https://dblp.org/pid/263/3859
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5493,https://dblp.org/pid/263/3859
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/263/3859
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/263/3859
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5120,https://dblp.org/pid/306/1800
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5120,https://dblp.org/pid/306/1800
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5318,https://dblp.org/pid/306/1800
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5318,https://dblp.org/pid/306/1800
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5493,https://dblp.org/pid/306/1800
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5493,https://dblp.org/pid/306/1800
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/306/1800
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/306/1800
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5318,https://dblp.org/pid/306/5120
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5318,https://dblp.org/pid/306/5120
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5493,https://dblp.org/pid/306/5120
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5493,https://dblp.org/pid/306/5120
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/306/5120
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/306/5120
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5493,https://dblp.org/pid/306/5318
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5493,https://dblp.org/pid/306/5318
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/306/5318
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/306/5318
http://dx.doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/306/5493
https://doi.org/10.1109/acit52158.2021.9548357,https://dblp.org/pid/306/5535,https://dblp.org/pid/306/5493
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/208/0294,https://dblp.org/pid/139/1398
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/208/0294,https://dblp.org/pid/139/1398
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/237/0448,https://dblp.org/pid/139/1398
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/237/0448,https://dblp.org/pid/139/1398
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7816,https://dblp.org/pid/139/1398
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7816,https://dblp.org/pid/139/1398
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7868,https://dblp.org/pid/139/1398
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7868,https://dblp.org/pid/139/1398
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/8057,https://dblp.org/pid/139/1398
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/8057,https://dblp.org/pid/139/1398
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/33/4411,https://dblp.org/pid/139/1398
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/33/4411,https://dblp.org/pid/139/1398
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/50/2855,https://dblp.org/pid/139/1398
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/50/2855,https://dblp.org/pid/139/1398
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/s/AmitPSheth,https://dblp.org/pid/139/1398
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/s/AmitPSheth,https://dblp.org/pid/139/1398
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/237/0448,https://dblp.org/pid/208/0294
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/237/0448,https://dblp.org/pid/208/0294
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7816,https://dblp.org/pid/208/0294
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7816,https://dblp.org/pid/208/0294
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7868,https://dblp.org/pid/208/0294
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7868,https://dblp.org/pid/208/0294
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/8057,https://dblp.org/pid/208/0294
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/8057,https://dblp.org/pid/208/0294
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/33/4411,https://dblp.org/pid/208/0294
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/33/4411,https://dblp.org/pid/208/0294
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/50/2855,https://dblp.org/pid/208/0294
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/50/2855,https://dblp.org/pid/208/0294
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/s/AmitPSheth,https://dblp.org/pid/208/0294
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/s/AmitPSheth,https://dblp.org/pid/208/0294
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7816,https://dblp.org/pid/237/0448
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7816,https://dblp.org/pid/237/0448
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7868,https://dblp.org/pid/237/0448
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7868,https://dblp.org/pid/237/0448
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/8057,https://dblp.org/pid/237/0448
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/8057,https://dblp.org/pid/237/0448
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/33/4411,https://dblp.org/pid/237/0448
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/33/4411,https://dblp.org/pid/237/0448
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/50/2855,https://dblp.org/pid/237/0448
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/50/2855,https://dblp.org/pid/237/0448
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/s/AmitPSheth,https://dblp.org/pid/237/0448
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/s/AmitPSheth,https://dblp.org/pid/237/0448
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7868,https://dblp.org/pid/295/7816
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/7868,https://dblp.org/pid/295/7816
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/8057,https://dblp.org/pid/295/7816
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/295/8057,https://dblp.org/pid/295/7816
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/33/4411,https://dblp.org/pid/295/7816
https://doi.org/10.1145/3459990.3465175,https://dblp.org/pid/33/4411,https://dblp.org/pid/295/7816
http://dx.doi.org/10.1145/3459990.3465175,https://dblp.org/pid/50/2855,https://dblp.org/pid/295/7816
