doi,author1,name1,aff1,author2,name2,aff2
http://dx.doi.org/10.1145/3375627.3375870,https://dblp.org/pid/c/VincentConitzer,Vincent Conitzer,"Carnegie Mellon University, USA",https://dblp.org/pid/75/8479,John P. Dickerson,"University of Maryland, MD, USA"
https://doi.org/10.1145/3375627.3375870,https://dblp.org/pid/c/VincentConitzer,Vincent Conitzer,"Carnegie Mellon University, USA",https://dblp.org/pid/75/8479,John P. Dickerson,"University of Maryland, MD, USA"
http://dx.doi.org/10.1145/3375627.3375870,https://dblp.org/pid/c/VincentConitzer,Vincent Conitzer,"Carnegie Mellon University, USA",https://dblp.org/pid/195/6302,Duncan C. McElfresh,"University of Maryland, College Park, MD, USA"
https://doi.org/10.1145/3375627.3375870,https://dblp.org/pid/c/VincentConitzer,Vincent Conitzer,"Carnegie Mellon University, USA",https://dblp.org/pid/195/6302,Duncan C. McElfresh,"University of Maryland, College Park, MD, USA"
http://dx.doi.org/10.1145/3375627.3375870,https://dblp.org/pid/75/8479,John P. Dickerson,"University of Maryland, MD, USA",https://dblp.org/pid/195/6302,Duncan C. McElfresh,"University of Maryland, College Park, MD, USA"
https://doi.org/10.1145/3375627.3375870,https://dblp.org/pid/75/8479,John P. Dickerson,"University of Maryland, MD, USA",https://dblp.org/pid/195/6302,Duncan C. McElfresh,"University of Maryland, College Park, MD, USA"
http://dx.doi.org/10.1007/978-3-030-53294-9_13,https://dblp.org/pid/129/0225,Anthony Lewis Brooks,"Aalborg University Esbjerg, Denmark",https://dblp.org/pid/120/6332,Eva Irene Brooks,"Aalborg University, Denmark"
https://doi.org/10.1007/978-3-030-53294-9_13,https://dblp.org/pid/129/0225,Anthony Lewis Brooks,"Aalborg University Esbjerg, Denmark",https://dblp.org/pid/120/6332,Eva Irene Brooks,"Aalborg University, Denmark"
http://dx.doi.org/10.1109/asp-dac47756.2020.9045595,https://dblp.org/pid/94/5536,Yiyu Shi 0001,"University of Notre Dame, Sustainable Computing Laboratory, USA",https://dblp.org/pid/50/2484-18,Lei Yang 0018,"University of Notre Dame, Department of Computer Science and Engineering, IN, USA"
https://doi.org/10.1109/asp-dac47756.2020.9045595,https://dblp.org/pid/94/5536,Yiyu Shi 0001,"University of Notre Dame, Sustainable Computing Laboratory, USA",https://dblp.org/pid/50/2484-18,Lei Yang 0018,"University of Notre Dame, Department of Computer Science and Engineering, IN, USA"
http://dx.doi.org/10.1109/asp-dac47756.2020.9045595,https://dblp.org/pid/94/5536,Yiyu Shi 0001,"University of Notre Dame, Sustainable Computing Laboratory, USA",https://dblp.org/pid/27/2376,Edwin H.-M. Sha,"Chongqing University, Key Laboratory of Dependable Service Computing in Cyber Physical Society, China"
https://doi.org/10.1109/asp-dac47756.2020.9045595,https://dblp.org/pid/94/5536,Yiyu Shi 0001,"University of Notre Dame, Sustainable Computing Laboratory, USA",https://dblp.org/pid/27/2376,Edwin H.-M. Sha,"Chongqing University, Key Laboratory of Dependable Service Computing in Cyber Physical Society, China"
http://dx.doi.org/10.1109/asp-dac47756.2020.9045595,https://dblp.org/pid/50/2484-18,Lei Yang 0018,"University of Notre Dame, Department of Computer Science and Engineering, IN, USA",https://dblp.org/pid/27/2376,Edwin H.-M. Sha,"Chongqing University, Key Laboratory of Dependable Service Computing in Cyber Physical Society, China"
https://doi.org/10.1109/asp-dac47756.2020.9045595,https://dblp.org/pid/50/2484-18,Lei Yang 0018,"University of Notre Dame, Department of Computer Science and Engineering, IN, USA",https://dblp.org/pid/27/2376,Edwin H.-M. Sha,"Chongqing University, Key Laboratory of Dependable Service Computing in Cyber Physical Society, China"
http://dx.doi.org/10.1145/3399715.3400860,https://dblp.org/pid/h/MatthiasHemmje,Matthias L. Hemmje,"University of Hagen, Faculty of Mathematics and Computer Science, Germany",https://dblp.org/pid/180/3752,Marco X. Bornschlegl,"University of Hagen, Germany"
https://doi.org/10.1145/3399715.3400860,https://dblp.org/pid/h/MatthiasHemmje,Matthias L. Hemmje,"University of Hagen, Faculty of Mathematics and Computer Science, Germany",https://dblp.org/pid/180/3752,Marco X. Bornschlegl,"University of Hagen, Germany"
http://dx.doi.org/10.1007/978-3-030-59277-6_23,https://dblp.org/pid/80/10014,M. Shamim Kaiser,"Jahangirnagar University, Institute of Information Technology, Dhaka, Bangladesh",https://dblp.org/pid/20/10612,Mufti Mahmud,"University of Padova, Italy"
https://doi.org/10.1007/978-3-030-59277-6_23,https://dblp.org/pid/80/10014,M. Shamim Kaiser,"Jahangirnagar University, Institute of Information Technology, Dhaka, Bangladesh",https://dblp.org/pid/20/10612,Mufti Mahmud,"University of Padova, Italy"
http://dx.doi.org/10.1007/978-3-030-59277-6_25,https://dblp.org/pid/80/10014,M. Shamim Kaiser,"Jahangirnagar University, Institute of Information Technology, Dhaka, Bangladesh",https://dblp.org/pid/20/10612,Mufti Mahmud,"University of Padova, Italy"
https://doi.org/10.1007/978-3-030-59277-6_25,https://dblp.org/pid/80/10014,M. Shamim Kaiser,"Jahangirnagar University, Institute of Information Technology, Dhaka, Bangladesh",https://dblp.org/pid/20/10612,Mufti Mahmud,"University of Padova, Italy"
http://dx.doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/g/RandyGoebel,Randy Goebel,"University of Alberta, Edmonton, Canada",https://dblp.org/pid/87/9488,Peter Kieseberg,"SBA Research, Austria"
https://doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/g/RandyGoebel,Randy Goebel,"University of Alberta, Edmonton, Canada",https://dblp.org/pid/87/9488,Peter Kieseberg,"SBA Research, Austria"
http://dx.doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria",https://dblp.org/pid/87/9488,Peter Kieseberg,"SBA Research, Austria"
https://doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria",https://dblp.org/pid/87/9488,Peter Kieseberg,"SBA Research, Austria"
http://dx.doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria",https://dblp.org/pid/g/RandyGoebel,Randy Goebel,"University of Alberta, Edmonton, Canada"
https://doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria",https://dblp.org/pid/g/RandyGoebel,Randy Goebel,"University of Alberta, Edmonton, Canada"
http://dx.doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/87/9488,Peter Kieseberg,"SBA Research, Austria",https://dblp.org/pid/04/3472,Luca Longo,"Trinity College Dublin, Dublin Institute of Technology, Ireland"
https://doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/87/9488,Peter Kieseberg,"SBA Research, Austria",https://dblp.org/pid/04/3472,Luca Longo,"Trinity College Dublin, Dublin Institute of Technology, Ireland"
http://dx.doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria",https://dblp.org/pid/04/3472,Luca Longo,"Trinity College Dublin, Dublin Institute of Technology, Ireland"
https://doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria",https://dblp.org/pid/04/3472,Luca Longo,"Trinity College Dublin, Dublin Institute of Technology, Ireland"
http://dx.doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/g/RandyGoebel,Randy Goebel,"University of Alberta, Edmonton, Canada",https://dblp.org/pid/04/3472,Luca Longo,"Trinity College Dublin, Dublin Institute of Technology, Ireland"
https://doi.org/10.1007/978-3-030-57321-8_1,https://dblp.org/pid/g/RandyGoebel,Randy Goebel,"University of Alberta, Edmonton, Canada",https://dblp.org/pid/04/3472,Luca Longo,"Trinity College Dublin, Dublin Institute of Technology, Ireland"
http://dx.doi.org/10.1145/3334480.3375147,https://dblp.org/pid/82/2289,Otmar Hilliges,"ETH Zurich, Switzerland",https://dblp.org/pid/37/4190-58,Yang Li 0058,"Google Research, Mountain View, CA, USA"
https://doi.org/10.1145/3334480.3375147,https://dblp.org/pid/82/2289,Otmar Hilliges,"ETH Zurich, Switzerland",https://dblp.org/pid/37/4190-58,Yang Li 0058,"Google Research, Mountain View, CA, USA"
http://dx.doi.org/10.1145/3334480.3375147,https://dblp.org/pid/84/3107,Ranjitha Kumar,"University of Illinois Urbana-Champaign, IL, USA",https://dblp.org/pid/82/2289,Otmar Hilliges,"ETH Zurich, Switzerland"
https://doi.org/10.1145/3334480.3375147,https://dblp.org/pid/84/3107,Ranjitha Kumar,"University of Illinois Urbana-Champaign, IL, USA",https://dblp.org/pid/82/2289,Otmar Hilliges,"ETH Zurich, Switzerland"
http://dx.doi.org/10.1145/3334480.3375147,https://dblp.org/pid/84/3107,Ranjitha Kumar,"University of Illinois Urbana-Champaign, IL, USA",https://dblp.org/pid/37/4190-58,Yang Li 0058,"Google Research, Mountain View, CA, USA"
https://doi.org/10.1145/3334480.3375147,https://dblp.org/pid/84/3107,Ranjitha Kumar,"University of Illinois Urbana-Champaign, IL, USA",https://dblp.org/pid/37/4190-58,Yang Li 0058,"Google Research, Mountain View, CA, USA"
http://dx.doi.org/10.1109/cog47356.2020.9231724,https://dblp.org/pid/p/MikePreuss,Mike Preuss,"Universiteit Leiden, The Netherlands",https://dblp.org/pid/90/4265,Pieter Spronck,"Tilburg University, Tilburg Center for Cognition and Communication (TiCC), The Netherlands"
https://doi.org/10.1109/cog47356.2020.9231724,https://dblp.org/pid/p/MikePreuss,Mike Preuss,"Universiteit Leiden, The Netherlands",https://dblp.org/pid/90/4265,Pieter Spronck,"Tilburg University, Tilburg Center for Cognition and Communication (TiCC), The Netherlands"
http://dx.doi.org/10.1109/cog47356.2020.9231724,https://dblp.org/pid/p/MikePreuss,Mike Preuss,"Universiteit Leiden, The Netherlands",https://dblp.org/pid/16/9838,Spyridon Samothrakis,"University of Essex, UK"
https://doi.org/10.1109/cog47356.2020.9231724,https://dblp.org/pid/p/MikePreuss,Mike Preuss,"Universiteit Leiden, The Netherlands",https://dblp.org/pid/16/9838,Spyridon Samothrakis,"University of Essex, UK"
http://dx.doi.org/10.1109/cog47356.2020.9231724,https://dblp.org/pid/90/4265,Pieter Spronck,"Tilburg University, Tilburg Center for Cognition and Communication (TiCC), The Netherlands",https://dblp.org/pid/16/9838,Spyridon Samothrakis,"University of Essex, UK"
https://doi.org/10.1109/cog47356.2020.9231724,https://dblp.org/pid/90/4265,Pieter Spronck,"Tilburg University, Tilburg Center for Cognition and Communication (TiCC), The Netherlands",https://dblp.org/pid/16/9838,Spyridon Samothrakis,"University of Essex, UK"
http://dx.doi.org/10.1145/3340531.3414071,https://dblp.org/pid/70/11083,Luis Galárraga,"Aalborg University, Department of Computer Science, Denmark",https://dblp.org/pid/47/9735,José Oramas M.,"Catholic University of Leuven, Belgium"
https://doi.org/10.1145/3340531.3414071,https://dblp.org/pid/70/11083,Luis Galárraga,"Aalborg University, Department of Computer Science, Denmark",https://dblp.org/pid/47/9735,José Oramas M.,"Catholic University of Leuven, Belgium"
http://dx.doi.org/10.1007/978-3-030-23946-6_21,https://dblp.org/pid/87/6349,Juan M. Corchado,"University of Salamanca, Spain",https://dblp.org/pid/243/5392,Niloufar Shoeibi,"University of Salamanca, Spain"
https://doi.org/10.1007/978-3-030-23946-6_21,https://dblp.org/pid/87/6349,Juan M. Corchado,"University of Salamanca, Spain",https://dblp.org/pid/243/5392,Niloufar Shoeibi,"University of Salamanca, Spain"
http://dx.doi.org/10.1145/3396956.3396965,https://dblp.org/pid/53/9691,Muh-Chyun Tang 0001,"National Taiwan University, Department of Library and Information Science, Taipei, Taiwan)",https://dblp.org/pid/18/7470,Kuang-hua Chen,"National Taiwan University, Department of Library and Information Science"
https://doi.org/10.1145/3396956.3396965,https://dblp.org/pid/53/9691,Muh-Chyun Tang 0001,"National Taiwan University, Department of Library and Information Science, Taipei, Taiwan)",https://dblp.org/pid/18/7470,Kuang-hua Chen,"National Taiwan University, Department of Library and Information Science"
http://dx.doi.org/10.1109/edocw49879.2020.00020,https://dblp.org/pid/93/1337,Alfred Zimmermann,"Reutlingen University, Reutlingen, Germany",https://dblp.org/pid/50/6445-1,Rainer Schmidt 0001,"Munich University of Applied Sciences, Germany"
https://doi.org/10.1109/edocw49879.2020.00020,https://dblp.org/pid/93/1337,Alfred Zimmermann,"Reutlingen University, Reutlingen, Germany",https://dblp.org/pid/50/6445-1,Rainer Schmidt 0001,"Munich University of Applied Sciences, Germany"
http://dx.doi.org/10.1145/3441501.3441510,https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3441501.3441510,https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1145/3441501.3441510,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3441501.3441510,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1145/3441501.3441510,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
https://doi.org/10.1145/3441501.3441510,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
http://dx.doi.org/10.1145/3441501.3441510,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia"
https://doi.org/10.1145/3441501.3441510,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia"
http://dx.doi.org/10.1145/3441501.3441510,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
https://doi.org/10.1145/3441501.3441510,https://dblp.org/pid/48/2626-1,Arnab Bhattacharya 0001,"Indian Institute of Technology (IIT), Kanpur",https://dblp.org/pid/32/10161-1,Parth Mehta 0001,"Parmonic, USA"
http://dx.doi.org/10.1145/3441501.3441510,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
https://doi.org/10.1145/3441501.3441510,https://dblp.org/pid/34/5594,Arindam Pal 0001,"University of New South Wales, Sydney, NSW, Australia",https://dblp.org/pid/06/900-1,Saptarshi Ghosh 0001,"Indian Institute of Technology Kharagpur, India"
http://dx.doi.org/10.1109/fuzz48607.2020.9177711,https://dblp.org/pid/86/6357,Hani Hagras,"University of Essex, Colchester, UK",https://dblp.org/pid/15/7049,Javier Andreu-Perez,"University of Essex, Colchester, UK"
https://doi.org/10.1109/fuzz48607.2020.9177711,https://dblp.org/pid/86/6357,Hani Hagras,"University of Essex, Colchester, UK",https://dblp.org/pid/15/7049,Javier Andreu-Perez,"University of Essex, Colchester, UK"
http://dx.doi.org/10.1109/fuzz48607.2020.9177537,https://dblp.org/pid/59/5122,Urko Zurutuza,"Mondragon University, Department of Electronics and Computing, Faculty of Engineering, Spain",https://dblp.org/pid/201/1928,Oscar Serradilla-Casado,"Mondragon University, Mondragon, Spain"
https://doi.org/10.1109/fuzz48607.2020.9177537,https://dblp.org/pid/59/5122,Urko Zurutuza,"Mondragon University, Department of Electronics and Computing, Faculty of Engineering, Spain",https://dblp.org/pid/201/1928,Oscar Serradilla-Casado,"Mondragon University, Mondragon, Spain"
http://dx.doi.org/10.1007/978-3-030-60117-1_38,https://dblp.org/pid/46/112,João Barroso 0001,"University of Trás-os-Montes e Alto Douro, Vila Real, Portugal",https://dblp.org/pid/01/3650-1,Paulo Martins 0001,"University of Trás-os-Montes and Alto Douro, Vila Real, Portugal"
https://doi.org/10.1007/978-3-030-60117-1_38,https://dblp.org/pid/46/112,João Barroso 0001,"University of Trás-os-Montes e Alto Douro, Vila Real, Portugal",https://dblp.org/pid/01/3650-1,Paulo Martins 0001,"University of Trás-os-Montes and Alto Douro, Vila Real, Portugal"
http://dx.doi.org/10.1007/978-3-030-60117-1_38,https://dblp.org/pid/46/112,João Barroso 0001,"University of Trás-os-Montes e Alto Douro, Vila Real, Portugal",https://dblp.org/pid/131/8381,Arsénio Reis,"University of Trás-os-Montes and Alto Douro, Portugal"
https://doi.org/10.1007/978-3-030-60117-1_38,https://dblp.org/pid/46/112,João Barroso 0001,"University of Trás-os-Montes e Alto Douro, Vila Real, Portugal",https://dblp.org/pid/131/8381,Arsénio Reis,"University of Trás-os-Montes and Alto Douro, Portugal"
http://dx.doi.org/10.1007/978-3-030-60117-1_38,https://dblp.org/pid/131/8381,Arsénio Reis,"University of Trás-os-Montes and Alto Douro, Portugal",https://dblp.org/pid/01/3650-1,Paulo Martins 0001,"University of Trás-os-Montes and Alto Douro, Vila Real, Portugal"
https://doi.org/10.1007/978-3-030-60117-1_38,https://dblp.org/pid/131/8381,Arsénio Reis,"University of Trás-os-Montes and Alto Douro, Portugal",https://dblp.org/pid/01/3650-1,Paulo Martins 0001,"University of Trás-os-Montes and Alto Douro, Vila Real, Portugal"
http://dx.doi.org/10.1007/978-3-030-61951-0_10,https://dblp.org/pid/90/514-5,Jun Xu 0005,"Nanjing University of Information Science & Technology, China",https://dblp.org/pid/78/5897-3,Le Sun 0003,"Nanjing University of Information Science and Technology, School of Computer and Software, China"
https://doi.org/10.1007/978-3-030-61951-0_10,https://dblp.org/pid/90/514-5,Jun Xu 0005,"Nanjing University of Information Science & Technology, China",https://dblp.org/pid/78/5897-3,Le Sun 0003,"Nanjing University of Information Science and Technology, School of Computer and Software, China"
