doi,author1,author2
https://doi.org/10.1007/978-981-15-3380-8_50,https://dblp.org/pid/b/MatthiasRBrust,https://dblp.org/pid/76/5031
http://dx.doi.org/10.1007/978-981-15-3380-8_50,https://dblp.org/pid/b/PascalBouvry,https://dblp.org/pid/76/5031
https://doi.org/10.1007/978-981-15-3380-8_50,https://dblp.org/pid/b/PascalBouvry,https://dblp.org/pid/76/5031
http://dx.doi.org/10.1007/978-981-15-3380-8_50,https://dblp.org/pid/b/PascalBouvry,https://dblp.org/pid/b/MatthiasRBrust
https://doi.org/10.1007/978-981-15-3380-8_50,https://dblp.org/pid/b/PascalBouvry,https://dblp.org/pid/b/MatthiasRBrust
http://dx.doi.org/10.1007/978-981-15-3380-8_20,https://dblp.org/pid/259/7388,https://dblp.org/pid/160/1606
https://doi.org/10.1007/978-981-15-3380-8_20,https://dblp.org/pid/259/7388,https://dblp.org/pid/160/1606
http://dx.doi.org/10.1007/978-981-15-3380-8_20,https://dblp.org/pid/259/7421,https://dblp.org/pid/160/1606
https://doi.org/10.1007/978-981-15-3380-8_20,https://dblp.org/pid/259/7421,https://dblp.org/pid/160/1606
http://dx.doi.org/10.1007/978-981-15-3380-8_20,https://dblp.org/pid/259/7421,https://dblp.org/pid/259/7388
https://doi.org/10.1007/978-981-15-3380-8_20,https://dblp.org/pid/259/7421,https://dblp.org/pid/259/7388
http://dx.doi.org/10.1007/978-3-030-42058-1_40,https://dblp.org/pid/47/8966,https://dblp.org/pid/259/5519
https://doi.org/10.1007/978-3-030-42058-1_40,https://dblp.org/pid/47/8966,https://dblp.org/pid/259/5519
http://dx.doi.org/10.1109/acit50332.2020.9300066,https://dblp.org/pid/270/7258,https://dblp.org/pid/161/8144
https://doi.org/10.1109/acit50332.2020.9300066,https://dblp.org/pid/270/7258,https://dblp.org/pid/161/8144
http://dx.doi.org/10.1109/acit50332.2020.9300066,https://dblp.org/pid/304/5891,https://dblp.org/pid/161/8144
https://doi.org/10.1109/acit50332.2020.9300066,https://dblp.org/pid/304/5891,https://dblp.org/pid/161/8144
http://dx.doi.org/10.1109/acit50332.2020.9300066,https://dblp.org/pid/304/5891,https://dblp.org/pid/270/7258
https://doi.org/10.1109/acit50332.2020.9300066,https://dblp.org/pid/304/5891,https://dblp.org/pid/270/7258
http://dx.doi.org/10.1109/acit49673.2020.9208838,https://dblp.org/pid/306/2072,https://dblp.org/pid/306/2032
https://doi.org/10.1109/acit49673.2020.9208838,https://dblp.org/pid/306/2072,https://dblp.org/pid/306/2032
http://dx.doi.org/10.1109/acit49673.2020.9208838,https://dblp.org/pid/306/2110,https://dblp.org/pid/306/2032
https://doi.org/10.1109/acit49673.2020.9208838,https://dblp.org/pid/306/2110,https://dblp.org/pid/306/2032
http://dx.doi.org/10.1109/acit49673.2020.9208838,https://dblp.org/pid/306/2110,https://dblp.org/pid/306/2072
https://doi.org/10.1109/acit49673.2020.9208838,https://dblp.org/pid/306/2110,https://dblp.org/pid/306/2072
http://dx.doi.org/10.1109/acit49673.2020.9208806,https://dblp.org/pid/306/1821,https://dblp.org/pid/289/8730
https://doi.org/10.1109/acit49673.2020.9208806,https://dblp.org/pid/306/1821,https://dblp.org/pid/289/8730
http://dx.doi.org/10.1109/acit49673.2020.9208806,https://dblp.org/pid/34/10476,https://dblp.org/pid/289/8730
https://doi.org/10.1109/acit49673.2020.9208806,https://dblp.org/pid/34/10476,https://dblp.org/pid/289/8730
http://dx.doi.org/10.1109/acit49673.2020.9208806,https://dblp.org/pid/34/10476,https://dblp.org/pid/306/1821
https://doi.org/10.1109/acit49673.2020.9208806,https://dblp.org/pid/34/10476,https://dblp.org/pid/306/1821
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/160/9939,https://dblp.org/pid/127/0219
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/160/9939,https://dblp.org/pid/127/0219
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4196,https://dblp.org/pid/127/0219
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4196,https://dblp.org/pid/127/0219
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4856,https://dblp.org/pid/127/0219
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4856,https://dblp.org/pid/127/0219
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/53/3245-1,https://dblp.org/pid/127/0219
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/53/3245-1,https://dblp.org/pid/127/0219
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/127/0219
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/127/0219
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4196,https://dblp.org/pid/160/9939
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4196,https://dblp.org/pid/160/9939
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4856,https://dblp.org/pid/160/9939
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4856,https://dblp.org/pid/160/9939
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/53/3245-1,https://dblp.org/pid/160/9939
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/53/3245-1,https://dblp.org/pid/160/9939
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/160/9939
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/160/9939
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4856,https://dblp.org/pid/223/4196
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/223/4856,https://dblp.org/pid/223/4196
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/53/3245-1,https://dblp.org/pid/223/4196
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/53/3245-1,https://dblp.org/pid/223/4196
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/223/4196
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/223/4196
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/53/3245-1,https://dblp.org/pid/223/4856
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/53/3245-1,https://dblp.org/pid/223/4856
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/223/4856
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/223/4856
http://dx.doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/53/3245-1
https://doi.org/10.18653/v1/2020.acl-main.466,https://dblp.org/pid/95/3291-1,https://dblp.org/pid/53/3245-1
http://dx.doi.org/10.1145/3393914.3395899,https://dblp.org/pid/251/1984,https://dblp.org/pid/18/6404
https://doi.org/10.1145/3393914.3395899,https://dblp.org/pid/251/1984,https://dblp.org/pid/18/6404
http://dx.doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1415,https://dblp.org/pid/18/6404
https://doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1415,https://dblp.org/pid/18/6404
http://dx.doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1430,https://dblp.org/pid/18/6404
https://doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1430,https://dblp.org/pid/18/6404
http://dx.doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1415,https://dblp.org/pid/251/1984
https://doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1415,https://dblp.org/pid/251/1984
http://dx.doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1430,https://dblp.org/pid/251/1984
https://doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1430,https://dblp.org/pid/251/1984
http://dx.doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1430,https://dblp.org/pid/270/1415
https://doi.org/10.1145/3393914.3395899,https://dblp.org/pid/270/1430,https://dblp.org/pid/270/1415
http://dx.doi.org/10.1145/3357236.3395491,https://dblp.org/pid/242/4196,https://dblp.org/pid/123/7238
https://doi.org/10.1145/3357236.3395491,https://dblp.org/pid/242/4196,https://dblp.org/pid/123/7238
http://dx.doi.org/10.1145/3393914.3395905,https://dblp.org/pid/242/4196,https://dblp.org/pid/123/7238
https://doi.org/10.1145/3393914.3395905,https://dblp.org/pid/242/4196,https://dblp.org/pid/123/7238
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/145/5306-1,https://dblp.org/pid/127/7944
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/145/5306-1,https://dblp.org/pid/127/7944
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/161/3593,https://dblp.org/pid/127/7944
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/161/3593,https://dblp.org/pid/127/7944
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9233,https://dblp.org/pid/127/7944
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9233,https://dblp.org/pid/127/7944
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9577,https://dblp.org/pid/127/7944
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9577,https://dblp.org/pid/127/7944
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/46/5399,https://dblp.org/pid/127/7944
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/46/5399,https://dblp.org/pid/127/7944
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/64/3462,https://dblp.org/pid/127/7944
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/64/3462,https://dblp.org/pid/127/7944
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/84/3438,https://dblp.org/pid/127/7944
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/84/3438,https://dblp.org/pid/127/7944
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/161/3593,https://dblp.org/pid/145/5306-1
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/161/3593,https://dblp.org/pid/145/5306-1
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9233,https://dblp.org/pid/145/5306-1
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9233,https://dblp.org/pid/145/5306-1
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9577,https://dblp.org/pid/145/5306-1
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9577,https://dblp.org/pid/145/5306-1
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/46/5399,https://dblp.org/pid/145/5306-1
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/46/5399,https://dblp.org/pid/145/5306-1
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/64/3462,https://dblp.org/pid/145/5306-1
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/64/3462,https://dblp.org/pid/145/5306-1
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/84/3438,https://dblp.org/pid/145/5306-1
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/84/3438,https://dblp.org/pid/145/5306-1
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9233,https://dblp.org/pid/161/3593
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9233,https://dblp.org/pid/161/3593
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9577,https://dblp.org/pid/161/3593
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9577,https://dblp.org/pid/161/3593
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/46/5399,https://dblp.org/pid/161/3593
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/46/5399,https://dblp.org/pid/161/3593
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/64/3462,https://dblp.org/pid/161/3593
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/64/3462,https://dblp.org/pid/161/3593
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/84/3438,https://dblp.org/pid/161/3593
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/84/3438,https://dblp.org/pid/161/3593
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9577,https://dblp.org/pid/217/9233
https://doi.org/10.1145/3357236.3395430,https://dblp.org/pid/217/9577,https://dblp.org/pid/217/9233
http://dx.doi.org/10.1145/3357236.3395430,https://dblp.org/pid/46/5399,https://dblp.org/pid/217/9233
