doi,author1,name1,aff1,author2,name2,aff2
https://doi.org/10.3233/shti220155,https://dblp.org/pid/223/2132,Sai Veeranki,"Graz University of Technology, Institute of Neural Engineering, Austria",https://dblp.org/pid/164/5218,Laura-Maria Peltonen,"University of Turku, Finland"
http://dx.doi.org/10.1109/rew56159.2022.00038,https://dblp.org/pid/w/StefanWagner1,Stefan Wagner 0001,"University of Stuttgart, Institute of Softwaretechnology",https://dblp.org/pid/178/2147,Justus Bogner,"University of Stuttgart, Institute of Software Engineering, Germany"
https://doi.org/10.1109/rew56159.2022.00038,https://dblp.org/pid/w/StefanWagner1,Stefan Wagner 0001,"University of Stuttgart, Institute of Softwaretechnology",https://dblp.org/pid/178/2147,Justus Bogner,"University of Stuttgart, Institute of Software Engineering, Germany"
http://dx.doi.org/10.1109/rfid54732.2022.9795981,https://dblp.org/pid/62/8981,Marcos Rodríguez Pino,"University of Oviedo, Spain",https://dblp.org/pid/201/4704,Alice Buffi,"University of Pisa, Italy"
https://doi.org/10.1109/rfid54732.2022.9795981,https://dblp.org/pid/62/8981,Marcos Rodríguez Pino,"University of Oviedo, Spain",https://dblp.org/pid/201/4704,Alice Buffi,"University of Pisa, Italy"
http://dx.doi.org/10.1109/rfid54732.2022.9795981,https://dblp.org/pid/24/8848,Paolo Nepa,"University of Pisa, Italy",https://dblp.org/pid/201/4704,Alice Buffi,"University of Pisa, Italy"
https://doi.org/10.1109/rfid54732.2022.9795981,https://dblp.org/pid/24/8848,Paolo Nepa,"University of Pisa, Italy",https://dblp.org/pid/201/4704,Alice Buffi,"University of Pisa, Italy"
http://dx.doi.org/10.1109/rfid54732.2022.9795981,https://dblp.org/pid/62/8981,Marcos Rodríguez Pino,"University of Oviedo, Spain",https://dblp.org/pid/24/8848,Paolo Nepa,"University of Pisa, Italy"
https://doi.org/10.1109/rfid54732.2022.9795981,https://dblp.org/pid/62/8981,Marcos Rodríguez Pino,"University of Oviedo, Spain",https://dblp.org/pid/24/8848,Paolo Nepa,"University of Pisa, Italy"
http://dx.doi.org/10.1145/3477495.3532683,https://dblp.org/pid/96/74,Emilia Gómez,Joint Research Centre (European Commission),https://dblp.org/pid/88/6931,Elisabeth Lex,"Graz University of Technology, Knowledge Technologies Institute, Austria"
https://doi.org/10.1145/3477495.3532683,https://dblp.org/pid/96/74,Emilia Gómez,Joint Research Centre (European Commission),https://dblp.org/pid/88/6931,Elisabeth Lex,"Graz University of Technology, Knowledge Technologies Institute, Austria"
http://dx.doi.org/10.1145/3514221.3524076,https://dblp.org/pid/28/6851,Rajesh Bordawekar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",https://dblp.org/pid/175/1473,Ryan Marcus,"University of Pennsylvania, Department of Computer and Information Science, Philadelphia, PA, USA"
https://doi.org/10.1145/3514221.3524076,https://dblp.org/pid/28/6851,Rajesh Bordawekar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",https://dblp.org/pid/175/1473,Ryan Marcus,"University of Pennsylvania, Department of Computer and Information Science, Philadelphia, PA, USA"
http://dx.doi.org/10.1145/3514221.3524076,https://dblp.org/pid/88/9060,Yael Amsterdamer,"Bar Ilan University, Ramat Gan, Israel",https://dblp.org/pid/175/1473,Ryan Marcus,"University of Pennsylvania, Department of Computer and Information Science, Philadelphia, PA, USA"
https://doi.org/10.1145/3514221.3524076,https://dblp.org/pid/88/9060,Yael Amsterdamer,"Bar Ilan University, Ramat Gan, Israel",https://dblp.org/pid/175/1473,Ryan Marcus,"University of Pennsylvania, Department of Computer and Information Science, Philadelphia, PA, USA"
http://dx.doi.org/10.1145/3514221.3524076,https://dblp.org/pid/s/OShmueli,Oded Shmueli,"Technion - Israel Institute of Technology, Haifa, Israel",https://dblp.org/pid/175/1473,Ryan Marcus,"University of Pennsylvania, Department of Computer and Information Science, Philadelphia, PA, USA"
https://doi.org/10.1145/3514221.3524076,https://dblp.org/pid/s/OShmueli,Oded Shmueli,"Technion - Israel Institute of Technology, Haifa, Israel",https://dblp.org/pid/175/1473,Ryan Marcus,"University of Pennsylvania, Department of Computer and Information Science, Philadelphia, PA, USA"
http://dx.doi.org/10.1145/3514221.3524076,https://dblp.org/pid/s/OShmueli,Oded Shmueli,"Technion - Israel Institute of Technology, Haifa, Israel",https://dblp.org/pid/88/9060,Yael Amsterdamer,"Bar Ilan University, Ramat Gan, Israel"
https://doi.org/10.1145/3514221.3524076,https://dblp.org/pid/s/OShmueli,Oded Shmueli,"Technion - Israel Institute of Technology, Haifa, Israel",https://dblp.org/pid/88/9060,Yael Amsterdamer,"Bar Ilan University, Ramat Gan, Israel"
http://dx.doi.org/10.1145/3514221.3524076,https://dblp.org/pid/s/OShmueli,Oded Shmueli,"Technion - Israel Institute of Technology, Haifa, Israel",https://dblp.org/pid/28/6851,Rajesh Bordawekar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA"
https://doi.org/10.1145/3514221.3524076,https://dblp.org/pid/s/OShmueli,Oded Shmueli,"Technion - Israel Institute of Technology, Haifa, Israel",https://dblp.org/pid/28/6851,Rajesh Bordawekar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA"
http://dx.doi.org/10.1145/3514221.3524076,https://dblp.org/pid/88/9060,Yael Amsterdamer,"Bar Ilan University, Ramat Gan, Israel",https://dblp.org/pid/28/6851,Rajesh Bordawekar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA"
https://doi.org/10.1145/3514221.3524076,https://dblp.org/pid/88/9060,Yael Amsterdamer,"Bar Ilan University, Ramat Gan, Israel",https://dblp.org/pid/28/6851,Rajesh Bordawekar,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA"
http://dx.doi.org/10.1109/smc53654.2022.9945429,https://dblp.org/pid/m/JMoreiradeSouza,Jano Moreira de Souza,"Federal University of Rio de Janeiro, Brazil",https://dblp.org/pid/140/1084-1,Yuri Lima 0001,"Universidade Federal do Rio de Janeiro, UFRJ, COPPE, Graduate School and Research in Engineering, Brazil"
https://doi.org/10.1109/smc53654.2022.9945429,https://dblp.org/pid/m/JMoreiradeSouza,Jano Moreira de Souza,"Federal University of Rio de Janeiro, Brazil",https://dblp.org/pid/140/1084-1,Yuri Lima 0001,"Universidade Federal do Rio de Janeiro, UFRJ, COPPE, Graduate School and Research in Engineering, Brazil"
http://dx.doi.org/10.1007/978-3-031-22918-3_39,https://dblp.org/pid/131/8381,Arsénio Reis,"University of Trás-os-Montes and Alto Douro, Portugal",https://dblp.org/pid/10/962,Eduardo José Solteiro Pires,"University of Trás-os-Montes and Alto Douro, Vila Real, Portugal"
https://doi.org/10.1007/978-3-031-22918-3_39,https://dblp.org/pid/131/8381,Arsénio Reis,"University of Trás-os-Montes and Alto Douro, Portugal",https://dblp.org/pid/10/962,Eduardo José Solteiro Pires,"University of Trás-os-Montes and Alto Douro, Vila Real, Portugal"
http://dx.doi.org/10.1109/wf-iot54382.2022.10152226,https://dblp.org/pid/150/0379-1,Ahmed Abid 0001,"Easy Global Market, Sophia Antipolis, France",https://dblp.org/pid/137/1341,Jaeseung Song,"Sejong University, Seoul, South Korea"
https://doi.org/10.1109/wf-iot54382.2022.10152226,https://dblp.org/pid/150/0379-1,Ahmed Abid 0001,"Easy Global Market, Sophia Antipolis, France",https://dblp.org/pid/137/1341,Jaeseung Song,"Sejong University, Seoul, South Korea"
http://dx.doi.org/10.1109/wpmc55625.2022.10014971,https://dblp.org/pid/48/5505,Sotirios K. Goudos,"Aristotle University of Thessaloniki, Thessaloniki, Greece",https://dblp.org/pid/243/5271,Sotirios P. Sotiroudis,"Aristotle University of Thessaloniki, Greece"
https://doi.org/10.1109/wpmc55625.2022.10014971,https://dblp.org/pid/48/5505,Sotirios K. Goudos,"Aristotle University of Thessaloniki, Thessaloniki, Greece",https://dblp.org/pid/243/5271,Sotirios P. Sotiroudis,"Aristotle University of Thessaloniki, Greece"
http://dx.doi.org/10.1109/wpmc55625.2022.10014971,https://dblp.org/pid/243/5271,Sotirios P. Sotiroudis,"Aristotle University of Thessaloniki, Greece",https://dblp.org/pid/00/605,Panagiotis G. Sarigiannidis,"University of Western Macedonia, Kozani, Greece"
https://doi.org/10.1109/wpmc55625.2022.10014971,https://dblp.org/pid/243/5271,Sotirios P. Sotiroudis,"Aristotle University of Thessaloniki, Greece",https://dblp.org/pid/00/605,Panagiotis G. Sarigiannidis,"University of Western Macedonia, Kozani, Greece"
http://dx.doi.org/10.1109/wpmc55625.2022.10014971,https://dblp.org/pid/48/5505,Sotirios K. Goudos,"Aristotle University of Thessaloniki, Thessaloniki, Greece",https://dblp.org/pid/00/605,Panagiotis G. Sarigiannidis,"University of Western Macedonia, Kozani, Greece"
https://doi.org/10.1109/wpmc55625.2022.10014971,https://dblp.org/pid/48/5505,Sotirios K. Goudos,"Aristotle University of Thessaloniki, Thessaloniki, Greece",https://dblp.org/pid/00/605,Panagiotis G. Sarigiannidis,"University of Western Macedonia, Kozani, Greece"
http://dx.doi.org/10.1080/08839514.2021.2014218,https://dblp.org/pid/279/0204,Sujatha Radhakrishnan,"Vellore Institute of Technology, VIT, School of Information Technology and Engineering, India",https://dblp.org/pid/238/5807,N. Z. Jhanjhi,"King Faisal University, Saudi Arabia"
https://doi.org/10.1080/08839514.2021.2014218,https://dblp.org/pid/279/0204,Sujatha Radhakrishnan,"Vellore Institute of Technology, VIT, School of Information Technology and Engineering, India",https://dblp.org/pid/238/5807,N. Z. Jhanjhi,"King Faisal University, Saudi Arabia"
http://dx.doi.org/10.1109/access.2022.3226070,https://dblp.org/pid/r/DiegoReforgiatoRecupero,Diego Reforgiato Recupero,"Università degli Studi di Cagliari, Italy",https://dblp.org/pid/36/1270,Sergio Consoli,"European Commission, Joint Research Centre (DG JRC), Brussels, Belgium"
https://doi.org/10.1109/access.2022.3226070,https://dblp.org/pid/r/DiegoReforgiatoRecupero,Diego Reforgiato Recupero,"Università degli Studi di Cagliari, Italy",https://dblp.org/pid/36/1270,Sergio Consoli,"European Commission, Joint Research Centre (DG JRC), Brussels, Belgium"
http://dx.doi.org/10.1109/access.2021.3139537,https://dblp.org/pid/40/8420,Vladimir Robles-Bykbaev,"Universidad Politécnica Salesiana, Cuenca, Ecuador",https://dblp.org/pid/32/496,José Ramón Hilera,"University of Alcalá, Alcalá de Henares, Spain"
https://doi.org/10.1109/access.2021.3139537,https://dblp.org/pid/40/8420,Vladimir Robles-Bykbaev,"Universidad Politécnica Salesiana, Cuenca, Ecuador",https://dblp.org/pid/32/496,José Ramón Hilera,"University of Alcalá, Alcalá de Henares, Spain"
http://dx.doi.org/10.1109/access.2022.3199689,https://dblp.org/pid/81/9124,Mohammad Abdul Matin 0001,"North South University (NSU), Dhaka, Bangladesh",https://dblp.org/pid/48/5505,Sotirios K. Goudos,"Aristotle University of Thessaloniki, Thessaloniki, Greece"
https://doi.org/10.1109/access.2022.3199689,https://dblp.org/pid/81/9124,Mohammad Abdul Matin 0001,"North South University (NSU), Dhaka, Bangladesh",https://dblp.org/pid/48/5505,Sotirios K. Goudos,"Aristotle University of Thessaloniki, Thessaloniki, Greece"
http://dx.doi.org/10.1109/access.2022.3199689,https://dblp.org/pid/81/9124,Mohammad Abdul Matin 0001,"North South University (NSU), Dhaka, Bangladesh",https://dblp.org/pid/00/605,Panagiotis G. Sarigiannidis,"University of Western Macedonia, Kozani, Greece"
https://doi.org/10.1109/access.2022.3199689,https://dblp.org/pid/81/9124,Mohammad Abdul Matin 0001,"North South University (NSU), Dhaka, Bangladesh",https://dblp.org/pid/00/605,Panagiotis G. Sarigiannidis,"University of Western Macedonia, Kozani, Greece"
http://dx.doi.org/10.1109/access.2022.3199689,https://dblp.org/pid/48/5505,Sotirios K. Goudos,"Aristotle University of Thessaloniki, Thessaloniki, Greece",https://dblp.org/pid/00/605,Panagiotis G. Sarigiannidis,"University of Western Macedonia, Kozani, Greece"
https://doi.org/10.1109/access.2022.3199689,https://dblp.org/pid/48/5505,Sotirios K. Goudos,"Aristotle University of Thessaloniki, Thessaloniki, Greece",https://dblp.org/pid/00/605,Panagiotis G. Sarigiannidis,"University of Western Macedonia, Kozani, Greece"
http://dx.doi.org/10.1109/access.2022.3229233,https://dblp.org/pid/94/9680,João Battista Camargo Junior,"University of São Paulo, São Paulo, Brazil",https://dblp.org/pid/27/3041,Jorge Rady de Almeida Jr.,"University of São Paulo, Brazil"
https://doi.org/10.1109/access.2022.3229233,https://dblp.org/pid/94/9680,João Battista Camargo Junior,"University of São Paulo, São Paulo, Brazil",https://dblp.org/pid/27/3041,Jorge Rady de Almeida Jr.,"University of São Paulo, Brazil"
http://dx.doi.org/10.1109/access.2022.3169580,https://dblp.org/pid/l/DDRoure,David De Roure,"University of Oxford, UK",https://dblp.org/pid/66/10007-2,Omar Santos 0002,"Cisco Research Centre, Research Triangle Park, Durham-Raleigh, NC, USA"
https://doi.org/10.1109/access.2022.3169580,https://dblp.org/pid/l/DDRoure,David De Roure,"University of Oxford, UK",https://dblp.org/pid/66/10007-2,Omar Santos 0002,"Cisco Research Centre, Research Triangle Park, Durham-Raleigh, NC, USA"
http://dx.doi.org/10.1109/access.2022.3169580,https://dblp.org/pid/l/DDRoure,David De Roure,"University of Oxford, UK",https://dblp.org/pid/05/2263,Carsten Maple,"University of Warwick, Cyber Security Centre (CSC)"
https://doi.org/10.1109/access.2022.3169580,https://dblp.org/pid/l/DDRoure,David De Roure,"University of Oxford, UK",https://dblp.org/pid/05/2263,Carsten Maple,"University of Warwick, Cyber Security Centre (CSC)"
http://dx.doi.org/10.1109/access.2022.3169580,https://dblp.org/pid/66/10007-2,Omar Santos 0002,"Cisco Research Centre, Research Triangle Park, Durham-Raleigh, NC, USA",https://dblp.org/pid/05/2263,Carsten Maple,"University of Warwick, Cyber Security Centre (CSC)"
https://doi.org/10.1109/access.2022.3169580,https://dblp.org/pid/66/10007-2,Omar Santos 0002,"Cisco Research Centre, Research Triangle Park, Durham-Raleigh, NC, USA",https://dblp.org/pid/05/2263,Carsten Maple,"University of Warwick, Cyber Security Centre (CSC)"
http://dx.doi.org/10.1109/access.2022.3208118,https://dblp.org/pid/52/3568,Danilo Santos 0001,"Federal University of Campina Grande, Informatics and Electrical Engineering Center, PB, Brazil",https://dblp.org/pid/21/2529,Angelo Perkusich,"Federal University of Campina Grande, PB, Brazil"
https://doi.org/10.1109/access.2022.3208118,https://dblp.org/pid/52/3568,Danilo Santos 0001,"Federal University of Campina Grande, Informatics and Electrical Engineering Center, PB, Brazil",https://dblp.org/pid/21/2529,Angelo Perkusich,"Federal University of Campina Grande, PB, Brazil"
http://dx.doi.org/10.1109/access.2022.3210337,https://dblp.org/pid/83/514,Zhu Han 0001,"University of Houston, TX, USA",https://dblp.org/pid/00/440-1,Yong Ren 0001,"Tsinghua University, Department of Electronic Engineering, Beijing, China"
https://doi.org/10.1109/access.2022.3210337,https://dblp.org/pid/83/514,Zhu Han 0001,"University of Houston, TX, USA",https://dblp.org/pid/00/440-1,Yong Ren 0001,"Tsinghua University, Department of Electronic Engineering, Beijing, China"
http://dx.doi.org/10.1007/s12243-022-00935-6,https://dblp.org/pid/89/10040,Gregory Blanc,"Télécom SudParis, Université Paris-Saclay, France",https://dblp.org/pid/61/4099,Takeshi Takahashi 0001,"National Institute of Information and Communications Technology, Japan"
https://doi.org/10.1007/s12243-022-00935-6,https://dblp.org/pid/89/10040,Gregory Blanc,"Télécom SudParis, Université Paris-Saclay, France",https://dblp.org/pid/61/4099,Takeshi Takahashi 0001,"National Institute of Information and Communications Technology, Japan"
http://dx.doi.org/10.1007/s12243-022-00926-7,https://dblp.org/pid/89/10040,Gregory Blanc,"Télécom SudParis, Université Paris-Saclay, France",https://dblp.org/pid/61/4099,Takeshi Takahashi 0001,"National Institute of Information and Communications Technology, Japan"
https://doi.org/10.1007/s12243-022-00926-7,https://dblp.org/pid/89/10040,Gregory Blanc,"Télécom SudParis, Université Paris-Saclay, France",https://dblp.org/pid/61/4099,Takeshi Takahashi 0001,"National Institute of Information and Communications Technology, Japan"
http://dx.doi.org/10.1016/j.artint.2022.103705,https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria",https://dblp.org/pid/64/2748-1,Tim Miller 0001,"University of Melbourne, School of Computing and Information Systems, Australia"
https://doi.org/10.1016/j.artint.2022.103705,https://dblp.org/pid/h/AndreasHolzinger,Andreas Holzinger,"University of Natural Resources and Life Sciences Vienna, Austria",https://dblp.org/pid/64/2748-1,Tim Miller 0001,"University of Melbourne, School of Computing and Information Systems, Australia"
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/46/10185-1,Yali Du 0001,"King's College London, London, UK",https://dblp.org/pid/08/1689,Sanjay Modgil,King's College London
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/46/10185-1,Yali Du 0001,"King's College London, London, UK",https://dblp.org/pid/08/1689,Sanjay Modgil,King's College London
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/m/PeterMcBurney,Peter McBurney,"University of Liverpool, UK",https://dblp.org/pid/08/1689,Sanjay Modgil,King's College London
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/m/PeterMcBurney,Peter McBurney,"University of Liverpool, UK",https://dblp.org/pid/08/1689,Sanjay Modgil,King's College London
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/46/10185-1,Yali Du 0001,"King's College London, London, UK",https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK"
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/46/10185-1,Yali Du 0001,"King's College London, London, UK",https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK"
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK",https://dblp.org/pid/08/1689,Sanjay Modgil,King's College London
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK",https://dblp.org/pid/08/1689,Sanjay Modgil,King's College London
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK",https://dblp.org/pid/08/1689,Sanjay Modgil,King's College London
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK",https://dblp.org/pid/08/1689,Sanjay Modgil,King's College London
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/m/PeterMcBurney,Peter McBurney,"University of Liverpool, UK",https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK"
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/m/PeterMcBurney,Peter McBurney,"University of Liverpool, UK",https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK"
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK",https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK"
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK",https://dblp.org/pid/31/5619,Luc Moreau 0001,"King's College London, UK"
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/m/PeterMcBurney,Peter McBurney,"University of Liverpool, UK",https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK"
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/m/PeterMcBurney,Peter McBurney,"University of Liverpool, UK",https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK"
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/46/10185-1,Yali Du 0001,"King's College London, London, UK",https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK"
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/46/10185-1,Yali Du 0001,"King's College London, London, UK",https://dblp.org/pid/33/3294,Bart de Keijzer,"King's College London, UK"
http://dx.doi.org/10.3233/aic-220133,https://dblp.org/pid/m/PeterMcBurney,Peter McBurney,"University of Liverpool, UK",https://dblp.org/pid/46/10185-1,Yali Du 0001,"King's College London, London, UK"
https://doi.org/10.3233/aic-220133,https://dblp.org/pid/m/PeterMcBurney,Peter McBurney,"University of Liverpool, UK",https://dblp.org/pid/46/10185-1,Yali Du 0001,"King's College London, London, UK"
http://dx.doi.org/10.1007/s43681-021-00113-9,https://dblp.org/pid/37/5714-1,Michal Wozniak 0001,"Wroclaw University of Science and Technology, Poland",https://dblp.org/pid/06/2936,Michal Choras,"University of Science and Technology (UTP), Bydgoszcz, Poland"
https://doi.org/10.1007/s43681-021-00113-9,https://dblp.org/pid/37/5714-1,Michal Wozniak 0001,"Wroclaw University of Science and Technology, Poland",https://dblp.org/pid/06/2936,Michal Choras,"University of Science and Technology (UTP), Bydgoszcz, Poland"
http://dx.doi.org/10.1007/s43681-021-00056-1,https://dblp.org/pid/218/6438,Raquel Pérez-Arnal,"Barcelona Supercomputing Center, BSC, Spain",https://dblp.org/pid/16/9515,Dario Garcia-Gasulla,"Barcelona Supercomputing Center (BSC), Spain"
https://doi.org/10.1007/s43681-021-00056-1,https://dblp.org/pid/218/6438,Raquel Pérez-Arnal,"Barcelona Supercomputing Center, BSC, Spain",https://dblp.org/pid/16/9515,Dario Garcia-Gasulla,"Barcelona Supercomputing Center (BSC), Spain"
http://dx.doi.org/10.1007/s43681-021-00056-1,https://dblp.org/pid/63/2933,Ulises Cortés,"Polytechnic University of Catalonia, Barcelona, Spain",https://dblp.org/pid/16/9515,Dario Garcia-Gasulla,"Barcelona Supercomputing Center (BSC), Spain"
https://doi.org/10.1007/s43681-021-00056-1,https://dblp.org/pid/63/2933,Ulises Cortés,"Polytechnic University of Catalonia, Barcelona, Spain",https://dblp.org/pid/16/9515,Dario Garcia-Gasulla,"Barcelona Supercomputing Center (BSC), Spain"
http://dx.doi.org/10.1007/s43681-021-00056-1,https://dblp.org/pid/63/2933,Ulises Cortés,"Polytechnic University of Catalonia, Barcelona, Spain",https://dblp.org/pid/218/6438,Raquel Pérez-Arnal,"Barcelona Supercomputing Center, BSC, Spain"
https://doi.org/10.1007/s43681-021-00056-1,https://dblp.org/pid/63/2933,Ulises Cortés,"Polytechnic University of Catalonia, Barcelona, Spain",https://dblp.org/pid/218/6438,Raquel Pérez-Arnal,"Barcelona Supercomputing Center, BSC, Spain"
http://dx.doi.org/10.1007/s43681-021-00111-x,https://dblp.org/pid/l/DDRoure,David De Roure,"University of Oxford, UK",https://dblp.org/pid/05/2263,Carsten Maple,"University of Warwick, Cyber Security Centre (CSC)"
https://doi.org/10.1007/s43681-021-00111-x,https://dblp.org/pid/l/DDRoure,David De Roure,"University of Oxford, UK",https://dblp.org/pid/05/2263,Carsten Maple,"University of Warwick, Cyber Security Centre (CSC)"
http://dx.doi.org/10.1007/s10506-022-09324-9,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/89/4715,Antonino Rotolo,"University of Bologna, Italy"
https://doi.org/10.1007/s10506-022-09324-9,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/89/4715,Antonino Rotolo,"University of Bologna, Italy"
http://dx.doi.org/10.1007/s10506-022-09329-4,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/99/3259,Bart Verheij,"University of Groningen, The Netherlands"
https://doi.org/10.1007/s10506-022-09329-4,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/99/3259,Bart Verheij,"University of Groningen, The Netherlands"
http://dx.doi.org/10.1007/s10506-022-09329-4,https://dblp.org/pid/g/GuidoGovernatori,Guido Governatori,"CSIRO, Data61, Melbourne, Australia",https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK"
https://doi.org/10.1007/s10506-022-09329-4,https://dblp.org/pid/g/GuidoGovernatori,Guido Governatori,"CSIRO, Data61, Melbourne, Australia",https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK"
http://dx.doi.org/10.1007/s10506-022-09329-4,https://dblp.org/pid/g/GuidoGovernatori,Guido Governatori,"CSIRO, Data61, Melbourne, Australia",https://dblp.org/pid/99/3259,Bart Verheij,"University of Groningen, The Netherlands"
https://doi.org/10.1007/s10506-022-09329-4,https://dblp.org/pid/g/GuidoGovernatori,Guido Governatori,"CSIRO, Data61, Melbourne, Australia",https://dblp.org/pid/99/3259,Bart Verheij,"University of Groningen, The Netherlands"
http://dx.doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/17/6670,Katie Atkinson,"University of Liverpool, UK"
https://doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/17/6670,Katie Atkinson,"University of Liverpool, UK"
http://dx.doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/73/3639,Adam Z. Wyner,"Swansea University, Department of Computer Science and School of Law, UK"
https://doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/73/3639,Adam Z. Wyner,"Swansea University, Department of Computer Science and School of Law, UK"
http://dx.doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/73/3639,Adam Z. Wyner,"Swansea University, Department of Computer Science and School of Law, UK",https://dblp.org/pid/17/6670,Katie Atkinson,"University of Liverpool, UK"
https://doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/73/3639,Adam Z. Wyner,"Swansea University, Department of Computer Science and School of Law, UK",https://dblp.org/pid/17/6670,Katie Atkinson,"University of Liverpool, UK"
http://dx.doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/47/4875,Floris Bex,"University of Utrecht, The Netherlands"
https://doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/b/TJMBenchCapon,Trevor J. M. Bench-Capon,"University of Liverpool, UK",https://dblp.org/pid/47/4875,Floris Bex,"University of Utrecht, The Netherlands"
http://dx.doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/47/4875,Floris Bex,"University of Utrecht, The Netherlands",https://dblp.org/pid/17/6670,Katie Atkinson,"University of Liverpool, UK"
https://doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/47/4875,Floris Bex,"University of Utrecht, The Netherlands",https://dblp.org/pid/17/6670,Katie Atkinson,"University of Liverpool, UK"
http://dx.doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/73/3639,Adam Z. Wyner,"Swansea University, Department of Computer Science and School of Law, UK",https://dblp.org/pid/47/4875,Floris Bex,"University of Utrecht, The Netherlands"
https://doi.org/10.1007/s10506-022-09326-7,https://dblp.org/pid/73/3639,Adam Z. Wyner,"Swansea University, Department of Computer Science and School of Law, UK",https://dblp.org/pid/47/4875,Floris Bex,"University of Utrecht, The Netherlands"
http://dx.doi.org/10.1007/s10506-022-09333-8,https://dblp.org/pid/73/3639,Adam Z. Wyner,"Swansea University, Department of Computer Science and School of Law, UK",https://dblp.org/pid/17/6670,Katie Atkinson,"University of Liverpool, UK"
